Benchmark                                                (impl)       (payloadType)  (seed)  (size)        (workload)    Mode     Cnt         Score        Error  Units
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  616765      5159.431 ±     51.027  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505    2000              COPY  sample  582624     10888.996 ±     71.107  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  868621        23.476 ±      0.092  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505  200000          POPULATE  sample    2732   9150709.880 ±  68767.150  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   13630   1833423.091 ±   5782.122  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   13210   1891877.596 ±   9394.479  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505  200000              COPY  sample    8110   3081764.238 ±  22100.882  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  689261        34.903 ±      0.335  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505      20          POPULATE  sample  719684        87.310 ±     10.569  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  983631        36.063 ±      0.112  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  509909        67.804 ±     11.456  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505      20              COPY  sample  598100        97.021 ±      6.012  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  925836        23.274 ±      0.148  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  569496     22020.409 ±     78.364  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  739239      2135.554 ±      2.116  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  625660      5071.665 ±     44.919  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  571270     11061.136 ±     66.753  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  838826        23.773 ±      0.120  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    4727   5287732.370 ±  24418.613  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   21881   1141715.495 ±   1619.325  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   19958   1251647.442 ±   3302.574  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505  200000              COPY  sample   11659   2142627.648 ±   8731.728  ns/op
FastutilMapInt2IntBench.bench           FASTUTIL_I2I_LINKEDHASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  659212        33.398 ±      0.464  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505      20          POPULATE  sample  917166       234.125 ±      5.022  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  970776        50.634 ±      0.245  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  862838        49.457 ±      0.338  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505      20              COPY  sample  905343       239.332 ±      5.188  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505      20          CONTAINS  sample  668331        32.621 ±      0.328  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505    2000          POPULATE  sample  275467     45343.338 ±    127.649  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  605710      5185.878 ±      4.922  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  587207      5343.119 ±      7.751  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505    2000              COPY  sample  302698     41502.083 ±    108.483  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  548408        64.658 ±      0.309  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505  200000          POPULATE  sample     864  29037150.815 ± 434921.969  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   11455   2180821.605 ±   7013.141  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   11133   2243875.481 ±   8797.576  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505  200000              COPY  sample    1974  12679639.019 ±  66019.680  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  783825       146.128 ±      0.370  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505      20          POPULATE  sample  788377       273.530 ±     10.466  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  889079        53.045 ±      0.344  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  763353        53.602 ±      0.153  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505      20              COPY  sample  903739       244.708 ±      9.588  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  677881        32.882 ±      0.428  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  269525     46346.663 ±    169.752  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  702583      4462.631 ±      3.047  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  732116      4280.806 ±      3.150  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505    2000              COPY  sample  272278     46111.144 ±    111.738  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  574835        63.645 ±      0.301  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    1014  24723165.160 ± 293099.898  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   16961   1473047.878 ±   3791.588  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   16217   1540757.493 ±   4746.189  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505  200000              COPY  sample    2969   8422681.091 ±  39338.887  ns/op
FastutilMapInt2IntBench.bench                  FASTUTIL_I2I_AVL  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  883832       134.860 ±      1.101  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505      20          POPULATE  sample  671272       319.321 ±     11.888  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  974851        50.398 ±      0.142  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  880691        49.596 ±      0.245  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505      20              COPY  sample  716997       297.595 ±     10.524  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505      20          CONTAINS  sample  661042        33.147 ±      0.168  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505    2000          POPULATE  sample  458075     54518.757 ±     95.327  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  602195      5207.540 ±      4.400  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  601294      5209.719 ±      4.581  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505    2000              COPY  sample  255302     97833.650 ±    104.774  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  530380        65.917 ±      0.534  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505  200000          POPULATE  sample     913  27449570.559 ± 287937.214  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   10374   2408352.056 ±  15044.208  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample    9610   2600367.977 ±  18173.006  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505  200000              COPY  sample    1309  19124971.856 ± 170627.648  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  809217       142.909 ±      0.267  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505      20          POPULATE  sample  688143       311.272 ±     11.008  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  854690        52.173 ±      0.179  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  790494        52.123 ±      0.213  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505      20              COPY  sample  718078       294.630 ±      7.539  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  660756        32.419 ±      0.446  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  466630     53519.588 ±     74.000  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  750981      4175.902 ±      3.445  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  583439      5375.837 ±      7.054  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505    2000              COPY  sample  263671     94727.659 ±     99.425  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  576889        62.853 ±      0.301  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    1019  24568732.514 ± 201773.728  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   16701   1496101.463 ±   1784.799  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   16744   1492135.446 ±   4419.543  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505  200000              COPY  sample    1972  12689258.450 ±  72747.589  ns/op
FastutilMapInt2IntBench.bench                   FASTUTIL_I2I_RB  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  908493       130.328 ±      0.304  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505      20          POPULATE  sample  793556        44.659 ±      0.258  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  611540        33.017 ±      0.195  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  860883        43.606 ±      0.200  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505      20              COPY  sample  608768        57.512 ±      5.691  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505      20          CONTAINS  sample  676926        25.599 ±      0.181  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505    2000          POPULATE  sample  540576     11663.505 ±     65.647  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  921261      1705.610 ±      1.379  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  574070      3272.779 ±      3.537  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505    2000              COPY  sample  627945      5188.432 ±     66.708  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  849074        23.929 ±      0.141  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5263   4748125.538 ±  18840.617  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   15734   1588130.672 ±   6531.748  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   18342   1362198.024 ±   1991.229  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505  200000              COPY  sample   12872   1941415.060 ±   6012.376  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  692283        34.633 ±      0.165  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20          POPULATE  sample  814514        45.602 ±      4.892  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  615460        32.475 ±      0.133  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  864991        42.837 ±      0.111  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20              COPY  sample  627997        55.077 ±      5.279  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  853051        23.430 ±      0.087  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  552625     11395.421 ±     60.159  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  930660      1689.691 ±      1.402  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  494080      3173.794 ±      4.503  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  610310      5193.973 ±     44.657  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  830349        23.797 ±      0.100  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    7152   3494551.195 ±  10496.642  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   36678    681111.598 ±   1148.752  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   33243    751598.658 ±   1711.844  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000              COPY  sample   18430   1355600.092 ±   3067.357  ns/op
GDXMapInt2IntBench.bench                           GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  637997        32.813 ±      0.395  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          POPULATE  sample  814180        46.903 ±      5.231  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  602450        38.893 ±      0.444  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  617563        34.936 ±      0.234  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20              COPY  sample  666445        55.659 ±      6.959  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          CONTAINS  sample  883588        23.443 ±      0.072  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          POPULATE  sample  610958     10346.675 ±     62.085  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  925032      1706.529 ±      3.334  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  859518      1838.412 ±      2.418  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000              COPY  sample  646282      4843.102 ±     26.536  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  835129        24.370 ±      0.206  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000          POPULATE  sample    4903   5097601.070 ±  35875.786  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   15936   1567933.687 ±   6503.012  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   16876   1480534.466 ±    382.394  ns/op
JDKGDXDSMapInt2IntBench.bench                 JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000              COPY  sample   11657   2143654.267 ±  10559.720  ns/op
