String keys:

Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt           Score          Error  Units
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505     100     ITERATE  sample  649955        1263.584 ±       27.351  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000    POPULATE  sample  418425       29975.789 ±       97.111  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000    CONTAINS  sample  893285         906.361 ±        3.709  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000        COPY  sample  449782       16873.534 ±      100.497  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000     ITERATE  sample  464924       13568.511 ±       74.913  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000    POPULATE  sample   50525      494867.239 ±     1061.970  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000    CONTAINS  sample  542482        1479.908 ±        6.903  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000        COPY  sample   91848      272003.484 ±      619.199  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000     ITERATE  sample  167330      149429.372 ±      343.889  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100    POPULATE  sample  773751        2091.221 ±       31.833  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100    CONTAINS  sample  568373         724.370 ±        4.261  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100        COPY  sample  497483        1617.940 ±       33.525  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100     ITERATE  sample  747856        1072.080 ±        3.610  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000    POPULATE  sample  469402       26666.183 ±       77.471  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000    CONTAINS  sample  911462         888.707 ±        2.984  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000        COPY  sample  635272       19697.915 ±       48.793  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000     ITERATE  sample  532917       11769.180 ±       13.949  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000    POPULATE  sample   46870      533500.046 ±     1296.706  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000    CONTAINS  sample  777880        1042.518 ±        4.958  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000        COPY  sample   88199      283423.205 ±      592.517  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000     ITERATE  sample  121817      205308.453 ±      235.224  ns/op

Class keys:

Benchmark                                           (impl)  (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode      Cnt          Score         Error  Units
